,time,BVP_1
5240,2020-04-10 17:44:21.875000,-87.87
5241,2020-04-10 17:44:21.890625,-87.2
5242,2020-04-10 17:44:21.906250,-78.87
5243,2020-04-10 17:44:21.921875,-62.85
5244,2020-04-10 17:44:21.937500,-40.9
5245,2020-04-10 17:44:21.953125,-16.05
5246,2020-04-10 17:44:21.968750,8.34
5247,2020-04-10 17:44:21.984375,29.54
5248,2020-04-10 17:44:22.000000,46.01
5249,2020-04-10 17:44:22.015625,57.41
5250,2020-04-10 17:44:22.031250,64.17
5251,2020-04-10 17:44:22.046875,67.0
5252,2020-04-10 17:44:22.062500,66.54
5253,2020-04-10 17:44:22.078125,63.4
5254,2020-04-10 17:44:22.093750,58.35
5255,2020-04-10 17:44:22.109375,52.45
5256,2020-04-10 17:44:22.125000,47.01
5257,2020-04-10 17:44:22.140625,43.19
5258,2020-04-10 17:44:22.156250,41.65
5259,2020-04-10 17:44:22.171875,42.24
5260,2020-04-10 17:44:22.187500,44.15
5261,2020-04-10 17:44:22.203125,46.29
5262,2020-04-10 17:44:22.218750,47.75
5263,2020-04-10 17:44:22.234375,48.13
5264,2020-04-10 17:44:22.250000,47.56
5265,2020-04-10 17:44:22.265625,46.39
5266,2020-04-10 17:44:22.281250,44.86
5267,2020-04-10 17:44:22.296875,42.87
5268,2020-04-10 17:44:22.312500,40.04
5269,2020-04-10 17:44:22.328125,35.95
5270,2020-04-10 17:44:22.343750,30.51
5271,2020-04-10 17:44:22.359375,24.04
5272,2020-04-10 17:44:22.375000,17.26
5273,2020-04-10 17:44:22.390625,10.93
5274,2020-04-10 17:44:22.406250,5.61
5275,2020-04-10 17:44:22.421875,1.41
5276,2020-04-10 17:44:22.437500,-2.01
5277,2020-04-10 17:44:22.453125,-5.21
5278,2020-04-10 17:44:22.468750,-8.76
5279,2020-04-10 17:44:22.484375,-12.91
5280,2020-04-10 17:44:22.500000,-17.63
5281,2020-04-10 17:44:22.515625,-22.58
5282,2020-04-10 17:44:22.531250,-27.36
5283,2020-04-10 17:44:22.546875,-31.63
5284,2020-04-10 17:44:22.562500,-35.28
5285,2020-04-10 17:44:22.578125,-38.45
5286,2020-04-10 17:44:22.593750,-41.46
5287,2020-04-10 17:44:22.609375,-44.77
5288,2020-04-10 17:44:22.625000,-48.93
5289,2020-04-10 17:44:22.640625,-54.52
5290,2020-04-10 17:44:22.656250,-61.9
5291,2020-04-10 17:44:22.671875,-70.95
5292,2020-04-10 17:44:22.687500,-80.68
5293,2020-04-10 17:44:22.703125,-89.13
5294,2020-04-10 17:44:22.718750,-93.64
5295,2020-04-10 17:44:22.734375,-91.64
5296,2020-04-10 17:44:22.750000,-81.6
5297,2020-04-10 17:44:22.765625,-63.76
5298,2020-04-10 17:44:22.781250,-40.28
5299,2020-04-10 17:44:22.796875,-14.6
5300,2020-04-10 17:44:22.812500,9.63
5301,2020-04-10 17:44:22.828125,29.68
5302,2020-04-10 17:44:22.843750,44.31
5303,2020-04-10 17:44:22.859375,53.71
5304,2020-04-10 17:44:22.875000,58.82
5305,2020-04-10 17:44:22.890625,60.61
5306,2020-04-10 17:44:22.906250,59.72
5307,2020-04-10 17:44:22.921875,56.51
5308,2020-04-10 17:44:22.937500,51.44
5309,2020-04-10 17:44:22.953125,45.43
5310,2020-04-10 17:44:22.968750,39.82
5311,2020-04-10 17:44:22.984375,36.02
5312,2020-04-10 17:44:23.000000,34.85
5313,2020-04-10 17:44:23.015625,36.22
5314,2020-04-10 17:44:23.031250,39.08
5315,2020-04-10 17:44:23.046875,41.94
5316,2020-04-10 17:44:23.062500,43.48
5317,2020-04-10 17:44:23.078125,43.12
5318,2020-04-10 17:44:23.093750,41.12
5319,2020-04-10 17:44:23.109375,38.29
5320,2020-04-10 17:44:23.125000,35.45
5321,2020-04-10 17:44:23.140625,32.97
5322,2020-04-10 17:44:23.156250,30.6
5323,2020-04-10 17:44:23.171875,27.65
5324,2020-04-10 17:44:23.187500,23.43
5325,2020-04-10 17:44:23.203125,17.73
5326,2020-04-10 17:44:23.218750,10.94
5327,2020-04-10 17:44:23.234375,4.02
5328,2020-04-10 17:44:23.250000,-2.0
5329,2020-04-10 17:44:23.265625,-6.44
5330,2020-04-10 17:44:23.281250,-9.29
5331,2020-04-10 17:44:23.296875,-11.25
5332,2020-04-10 17:44:23.312500,-13.33
5333,2020-04-10 17:44:23.328125,-16.43
5334,2020-04-10 17:44:23.343750,-20.86
5335,2020-04-10 17:44:23.359375,-26.29
5336,2020-04-10 17:44:23.375000,-31.89
5337,2020-04-10 17:44:23.390625,-36.8
5338,2020-04-10 17:44:23.406250,-40.5
5339,2020-04-10 17:44:23.421875,-43.07
5340,2020-04-10 17:44:23.437500,-45.08
5341,2020-04-10 17:44:23.453125,-47.37
5342,2020-04-10 17:44:23.468750,-50.7
5343,2020-04-10 17:44:23.484375,-55.57
5344,2020-04-10 17:44:23.500000,-62.12
5345,2020-04-10 17:44:23.515625,-70.05
5346,2020-04-10 17:44:23.531250,-78.51
5347,2020-04-10 17:44:23.546875,-85.99
5348,2020-04-10 17:44:23.562500,-90.42
5349,2020-04-10 17:44:23.578125,-89.57
5350,2020-04-10 17:44:23.593750,-81.75
5351,2020-04-10 17:44:23.609375,-66.53
5352,2020-04-10 17:44:23.625000,-45.17
5353,2020-04-10 17:44:23.640625,-20.4
5354,2020-04-10 17:44:23.656250,4.32
5355,2020-04-10 17:44:23.671875,25.8
5356,2020-04-10 17:44:23.687500,42.03
5357,2020-04-10 17:44:23.703125,52.43
5358,2020-04-10 17:44:23.718750,57.64
5359,2020-04-10 17:44:23.734375,58.91
5360,2020-04-10 17:44:23.750000,57.51
5361,2020-04-10 17:44:23.765625,54.38
5362,2020-04-10 17:44:23.781250,50.17
5363,2020-04-10 17:44:23.796875,45.4
5364,2020-04-10 17:44:23.812500,40.75
5365,2020-04-10 17:44:23.828125,36.98
5366,2020-04-10 17:44:23.843750,34.81
5367,2020-04-10 17:44:23.859375,34.63
5368,2020-04-10 17:44:23.875000,36.24
5369,2020-04-10 17:44:23.890625,38.86
5370,2020-04-10 17:44:23.906250,41.44
5371,2020-04-10 17:44:23.921875,43.01
5372,2020-04-10 17:44:23.937500,43.04
5373,2020-04-10 17:44:23.953125,41.59
5374,2020-04-10 17:44:23.968750,39.12
5375,2020-04-10 17:44:23.984375,36.14
5376,2020-04-10 17:44:24.000000,32.94
5377,2020-04-10 17:44:24.015625,29.42
5378,2020-04-10 17:44:24.031250,25.22
5379,2020-04-10 17:44:24.046875,20.11
5380,2020-04-10 17:44:24.062500,14.16
5381,2020-04-10 17:44:24.078125,7.85
5382,2020-04-10 17:44:24.093750,1.87
5383,2020-04-10 17:44:24.109375,-3.24
5384,2020-04-10 17:44:24.125000,-7.33
5385,2020-04-10 17:44:24.140625,-10.74
5386,2020-04-10 17:44:24.156250,-14.1
5387,2020-04-10 17:44:24.171875,-18.01
5388,2020-04-10 17:44:24.187500,-22.67
5389,2020-04-10 17:44:24.203125,-27.82
5390,2020-04-10 17:44:24.218750,-32.82
5391,2020-04-10 17:44:24.234375,-37.03
5392,2020-04-10 17:44:24.250000,-40.17
5393,2020-04-10 17:44:24.265625,-42.5
5394,2020-04-10 17:44:24.281250,-44.81
5395,2020-04-10 17:44:24.296875,-48.16
5396,2020-04-10 17:44:24.312500,-53.44
5397,2020-04-10 17:44:24.328125,-60.99
5398,2020-04-10 17:44:24.343750,-70.19
5399,2020-04-10 17:44:24.359375,-79.35
5400,2020-04-10 17:44:24.375000,-86.01
5401,2020-04-10 17:44:24.390625,-87.55
5402,2020-04-10 17:44:24.406250,-82.06
5403,2020-04-10 17:44:24.421875,-69.04
5404,2020-04-10 17:44:24.437500,-49.69
5405,2020-04-10 17:44:24.453125,-26.6
5406,2020-04-10 17:44:24.468750,-2.95
5407,2020-04-10 17:44:24.484375,18.44
5408,2020-04-10 17:44:24.500000,35.78
5409,2020-04-10 17:44:24.515625,48.45
5410,2020-04-10 17:44:24.531250,56.64
5411,2020-04-10 17:44:24.546875,60.86
5412,2020-04-10 17:44:24.562500,61.65
5413,2020-04-10 17:44:24.578125,59.44
5414,2020-04-10 17:44:24.593750,54.88
5415,2020-04-10 17:44:24.609375,48.99
5416,2020-04-10 17:44:24.625000,43.14
5417,2020-04-10 17:44:24.640625,38.7
5418,2020-04-10 17:44:24.656250,36.58
5419,2020-04-10 17:44:24.671875,36.88
5420,2020-04-10 17:44:24.687500,38.89
5421,2020-04-10 17:44:24.703125,41.41
5422,2020-04-10 17:44:24.718750,43.29
5423,2020-04-10 17:44:24.734375,43.9
5424,2020-04-10 17:44:24.750000,43.27
5425,2020-04-10 17:44:24.765625,41.87
5426,2020-04-10 17:44:24.781250,40.23
5427,2020-04-10 17:44:24.796875,38.6
5428,2020-04-10 17:44:24.812500,36.74
5429,2020-04-10 17:44:24.828125,34.17
5430,2020-04-10 17:44:24.843750,30.41
5431,2020-04-10 17:44:24.859375,25.34
5432,2020-04-10 17:44:24.875000,19.26
5433,2020-04-10 17:44:24.890625,12.83
5434,2020-04-10 17:44:24.906250,6.75
5435,2020-04-10 17:44:24.921875,1.54
5436,2020-04-10 17:44:24.937500,-2.62
5437,2020-04-10 17:44:24.953125,-5.91
5438,2020-04-10 17:44:24.968750,-8.74
5439,2020-04-10 17:44:24.984375,-11.55
5440,2020-04-10 17:44:25.000000,-14.71
5441,2020-04-10 17:44:25.015625,-18.36
5442,2020-04-10 17:44:25.031250,-22.5
5443,2020-04-10 17:44:25.046875,-26.94
5444,2020-04-10 17:44:25.062500,-31.41
5445,2020-04-10 17:44:25.078125,-35.6
5446,2020-04-10 17:44:25.093750,-39.24
5447,2020-04-10 17:44:25.109375,-42.24
5448,2020-04-10 17:44:25.125000,-44.76
5449,2020-04-10 17:44:25.140625,-47.31
5450,2020-04-10 17:44:25.156250,-50.71
5451,2020-04-10 17:44:25.171875,-55.85
5452,2020-04-10 17:44:25.187500,-63.25
5453,2020-04-10 17:44:25.203125,-72.55
5454,2020-04-10 17:44:25.218750,-82.21
5455,2020-04-10 17:44:25.234375,-89.61
5456,2020-04-10 17:44:25.250000,-91.79
5457,2020-04-10 17:44:25.265625,-86.42
5458,2020-04-10 17:44:25.281250,-72.77
5459,2020-04-10 17:44:25.296875,-52.12
5460,2020-04-10 17:44:25.312500,-27.39
5461,2020-04-10 17:44:25.328125,-2.23
5462,2020-04-10 17:44:25.343750,20.16
5463,2020-04-10 17:44:25.359375,37.82
5464,2020-04-10 17:44:25.375000,50.21
5465,2020-04-10 17:44:25.390625,57.84
5466,2020-04-10 17:44:25.406250,61.58
5467,2020-04-10 17:44:25.421875,62.16
5468,2020-04-10 17:44:25.437500,60.09
5469,2020-04-10 17:44:25.453125,55.84
5470,2020-04-10 17:44:25.468750,50.15
5471,2020-04-10 17:44:25.484375,44.17
5472,2020-04-10 17:44:25.500000,39.22
5473,2020-04-10 17:44:25.515625,36.37
5474,2020-04-10 17:44:25.531250,36.03
5475,2020-04-10 17:44:25.546875,37.75
5476,2020-04-10 17:44:25.562500,40.39
5477,2020-04-10 17:44:25.578125,42.66
5478,2020-04-10 17:44:25.593750,43.61
5479,2020-04-10 17:44:25.609375,42.97
5480,2020-04-10 17:44:25.625000,41.14
5481,2020-04-10 17:44:25.640625,38.8
5482,2020-04-10 17:44:25.656250,36.51
5483,2020-04-10 17:44:25.671875,34.39
5484,2020-04-10 17:44:25.687500,32.09
5485,2020-04-10 17:44:25.703125,29.06
5486,2020-04-10 17:44:25.718750,24.92
5487,2020-04-10 17:44:25.734375,19.69
5488,2020-04-10 17:44:25.750000,13.8
5489,2020-04-10 17:44:25.765625,7.95
5490,2020-04-10 17:44:25.781250,2.78
5491,2020-04-10 17:44:25.796875,-1.37
5492,2020-04-10 17:44:25.812500,-4.56
5493,2020-04-10 17:44:25.828125,-7.17
5494,2020-04-10 17:44:25.843750,-9.72
5495,2020-04-10 17:44:25.859375,-12.67
5496,2020-04-10 17:44:25.875000,-16.27
5497,2020-04-10 17:44:25.890625,-20.5
5498,2020-04-10 17:44:25.906250,-25.13
5499,2020-04-10 17:44:25.921875,-29.79
5500,2020-04-10 17:44:25.937500,-34.19
5501,2020-04-10 17:44:25.953125,-38.09
5502,2020-04-10 17:44:25.968750,-41.42
5503,2020-04-10 17:44:25.984375,-44.26
5504,2020-04-10 17:44:26.000000,-46.83
5505,2020-04-10 17:44:26.015625,-49.5
5506,2020-04-10 17:44:26.031250,-52.82
5507,2020-04-10 17:44:26.046875,-57.43
5508,2020-04-10 17:44:26.062500,-63.8
5509,2020-04-10 17:44:26.078125,-71.81
5510,2020-04-10 17:44:26.093750,-80.3
5511,2020-04-10 17:44:26.109375,-87.13
5512,2020-04-10 17:44:26.125000,-89.52
5513,2020-04-10 17:44:26.140625,-85.09
5514,2020-04-10 17:44:26.156250,-72.77
5515,2020-04-10 17:44:26.171875,-53.43
5516,2020-04-10 17:44:26.187500,-29.69
5517,2020-04-10 17:44:26.203125,-5.07
5518,2020-04-10 17:44:26.218750,17.11
5519,2020-04-10 17:44:26.234375,34.73
5520,2020-04-10 17:44:26.250000,47.02
5521,2020-04-10 17:44:26.265625,54.32
5522,2020-04-10 17:44:26.281250,57.4
5523,2020-04-10 17:44:26.296875,56.97
5524,2020-04-10 17:44:26.312500,53.61
5525,2020-04-10 17:44:26.328125,47.97
5526,2020-04-10 17:44:26.343750,41.11
5527,2020-04-10 17:44:26.359375,34.47
5528,2020-04-10 17:44:26.375000,29.54
5529,2020-04-10 17:44:26.390625,27.34
5530,2020-04-10 17:44:26.406250,27.98
5531,2020-04-10 17:44:26.421875,30.61
5532,2020-04-10 17:44:26.437500,33.77
5533,2020-04-10 17:44:26.453125,36.04
5534,2020-04-10 17:44:26.468750,36.66
5535,2020-04-10 17:44:26.484375,35.71
5536,2020-04-10 17:44:26.500000,33.89
5537,2020-04-10 17:44:26.515625,32.01
5538,2020-04-10 17:44:26.531250,30.43
5539,2020-04-10 17:44:26.546875,28.89
5540,2020-04-10 17:44:26.562500,26.67
5541,2020-04-10 17:44:26.578125,23.08
5542,2020-04-10 17:44:26.593750,17.89
5543,2020-04-10 17:44:26.609375,11.54
5544,2020-04-10 17:44:26.625000,4.93
5545,2020-04-10 17:44:26.640625,-0.97
5546,2020-04-10 17:44:26.656250,-5.63
5547,2020-04-10 17:44:26.671875,-9.1
5548,2020-04-10 17:44:26.687500,-11.98
5549,2020-04-10 17:44:26.703125,-15.03
5550,2020-04-10 17:44:26.718750,-18.73
5551,2020-04-10 17:44:26.734375,-23.12
5552,2020-04-10 17:44:26.750000,-27.69
5553,2020-04-10 17:44:26.765625,-31.81
5554,2020-04-10 17:44:26.781250,-34.98
5555,2020-04-10 17:44:26.796875,-37.15
5556,2020-04-10 17:44:26.812500,-38.73
5557,2020-04-10 17:44:26.828125,-40.4
5558,2020-04-10 17:44:26.843750,-42.88
5559,2020-04-10 17:44:26.859375,-46.71
5560,2020-04-10 17:44:26.875000,-52.19
5561,2020-04-10 17:44:26.890625,-59.33
5562,2020-04-10 17:44:26.906250,-67.75
5563,2020-04-10 17:44:26.921875,-76.46
5564,2020-04-10 17:44:26.937500,-83.79
5565,2020-04-10 17:44:26.953125,-87.48
5566,2020-04-10 17:44:26.968750,-85.3
5567,2020-04-10 17:44:26.984375,-75.76
5568,2020-04-10 17:44:27.000000,-58.9
5569,2020-04-10 17:44:27.015625,-36.48
5570,2020-04-10 17:44:27.031250,-11.56
5571,2020-04-10 17:44:27.046875,12.41
5572,2020-04-10 17:44:27.062500,32.58
5573,2020-04-10 17:44:27.078125,47.45
5574,2020-04-10 17:44:27.093750,56.87
5575,2020-04-10 17:44:27.109375,61.66
5576,2020-04-10 17:44:27.125000,62.91
5577,2020-04-10 17:44:27.140625,61.54
5578,2020-04-10 17:44:27.156250,58.21
5579,2020-04-10 17:44:27.171875,53.46
5580,2020-04-10 17:44:27.187500,48.03
5581,2020-04-10 17:44:27.203125,42.85
5582,2020-04-10 17:44:27.218750,38.96
5583,2020-04-10 17:44:27.234375,37.05
5584,2020-04-10 17:44:27.250000,37.27
5585,2020-04-10 17:44:27.265625,39.09
5586,2020-04-10 17:44:27.281250,41.49
5587,2020-04-10 17:44:27.296875,43.46
5588,2020-04-10 17:44:27.312500,44.28
5589,2020-04-10 17:44:27.328125,43.81
5590,2020-04-10 17:44:27.343750,42.28
5591,2020-04-10 17:44:27.359375,40.04
5592,2020-04-10 17:44:27.375000,37.27
5593,2020-04-10 17:44:27.390625,33.87
5594,2020-04-10 17:44:27.406250,29.53
5595,2020-04-10 17:44:27.421875,24.03
5596,2020-04-10 17:44:27.437500,17.47
5597,2020-04-10 17:44:27.453125,10.34
5598,2020-04-10 17:44:27.468750,3.4
5599,2020-04-10 17:44:27.484375,-2.66
5600,2020-04-10 17:44:27.500000,-7.48
5601,2020-04-10 17:44:27.515625,-11.21
5602,2020-04-10 17:44:27.531250,-14.44
5603,2020-04-10 17:44:27.546875,-17.89
5604,2020-04-10 17:44:27.562500,-22.05
5605,2020-04-10 17:44:27.578125,-26.97
5606,2020-04-10 17:44:27.593750,-32.23
5607,2020-04-10 17:44:27.609375,-37.12
5608,2020-04-10 17:44:27.625000,-41.03
5609,2020-04-10 17:44:27.640625,-43.73
5610,2020-04-10 17:44:27.656250,-45.54
5611,2020-04-10 17:44:27.671875,-47.31
5612,2020-04-10 17:44:27.687500,-50.13
5613,2020-04-10 17:44:27.703125,-55.02
5614,2020-04-10 17:44:27.718750,-62.45
5615,2020-04-10 17:44:27.734375,-71.99
5616,2020-04-10 17:44:27.750000,-82.07
5617,2020-04-10 17:44:27.765625,-90.2
5618,2020-04-10 17:44:27.781250,-93.5
5619,2020-04-10 17:44:27.796875,-89.62
5620,2020-04-10 17:44:27.812500,-77.58
5621,2020-04-10 17:44:27.828125,-58.19
5622,2020-04-10 17:44:27.843750,-33.9
5623,2020-04-10 17:44:27.859375,-8.03
5624,2020-04-10 17:44:27.875000,16.2
5625,2020-04-10 17:44:27.890625,36.5
5626,2020-04-10 17:44:27.906250,51.74
5627,2020-04-10 17:44:27.921875,61.8
5628,2020-04-10 17:44:27.937500,67.12
5629,2020-04-10 17:44:27.953125,68.29
5630,2020-04-10 17:44:27.968750,66.0
5631,2020-04-10 17:44:27.984375,61.13
5632,2020-04-10 17:44:28.000000,54.88
5633,2020-04-10 17:44:28.015625,48.73
5634,2020-04-10 17:44:28.031250,44.05
5635,2020-04-10 17:44:28.046875,41.66
5636,2020-04-10 17:44:28.062500,41.59
5637,2020-04-10 17:44:28.078125,43.12
5638,2020-04-10 17:44:28.093750,45.08
5639,2020-04-10 17:44:28.109375,46.46
5640,2020-04-10 17:44:28.125000,46.74
5641,2020-04-10 17:44:28.140625,46.0
5642,2020-04-10 17:44:28.156250,44.69
5643,2020-04-10 17:44:28.171875,43.17
5644,2020-04-10 17:44:28.187500,41.49
5645,2020-04-10 17:44:28.203125,39.28
5646,2020-04-10 17:44:28.218750,36.02
5647,2020-04-10 17:44:28.234375,31.37
5648,2020-04-10 17:44:28.250000,25.42
5649,2020-04-10 17:44:28.265625,18.73
5650,2020-04-10 17:44:28.281250,12.06
5651,2020-04-10 17:44:28.296875,6.12
5652,2020-04-10 17:44:28.312500,1.24
5653,2020-04-10 17:44:28.328125,-2.7
5654,2020-04-10 17:44:28.343750,-6.16
5655,2020-04-10 17:44:28.359375,-9.69
5656,2020-04-10 17:44:28.375000,-13.72
5657,2020-04-10 17:44:28.390625,-18.31
5658,2020-04-10 17:44:28.406250,-23.21
5659,2020-04-10 17:44:28.421875,-28.0
5660,2020-04-10 17:44:28.437500,-32.29
5661,2020-04-10 17:44:28.453125,-35.91
5662,2020-04-10 17:44:28.468750,-38.97
5663,2020-04-10 17:44:28.484375,-41.84
5664,2020-04-10 17:44:28.500000,-45.03
5665,2020-04-10 17:44:28.515625,-49.1
5666,2020-04-10 17:44:28.531250,-54.58
5667,2020-04-10 17:44:28.546875,-61.84
5668,2020-04-10 17:44:28.562500,-70.79
5669,2020-04-10 17:44:28.578125,-80.59
5670,2020-04-10 17:44:28.593750,-89.42
5671,2020-04-10 17:44:28.609375,-94.72
5672,2020-04-10 17:44:28.625000,-93.81
5673,2020-04-10 17:44:28.640625,-84.85
5674,2020-04-10 17:44:28.656250,-67.73
5675,2020-04-10 17:44:28.671875,-44.32
5676,2020-04-10 17:44:28.687500,-17.94
5677,2020-04-10 17:44:28.703125,7.59
5678,2020-04-10 17:44:28.718750,29.2
5679,2020-04-10 17:44:28.734375,45.25
5680,2020-04-10 17:44:28.750000,55.61
5681,2020-04-10 17:44:28.765625,61.11
5682,2020-04-10 17:44:28.781250,62.84
5683,2020-04-10 17:44:28.796875,61.67
5684,2020-04-10 17:44:28.812500,58.19
5685,2020-04-10 17:44:28.828125,52.94
5686,2020-04-10 17:44:28.843750,46.73
5687,2020-04-10 17:44:28.859375,40.66
5688,2020-04-10 17:44:28.875000,35.92
5689,2020-04-10 17:44:28.890625,33.34
5690,2020-04-10 17:44:28.906250,33.1
5691,2020-04-10 17:44:28.921875,34.59
5692,2020-04-10 17:44:28.937500,36.74
5693,2020-04-10 17:44:28.953125,38.44
5694,2020-04-10 17:44:28.968750,39.03
5695,2020-04-10 17:44:28.984375,38.41
5696,2020-04-10 17:44:29.000000,36.94
5697,2020-04-10 17:44:29.015625,35.03
5698,2020-04-10 17:44:29.031250,32.84
5699,2020-04-10 17:44:29.046875,30.11
5700,2020-04-10 17:44:29.062500,26.4
5701,2020-04-10 17:44:29.078125,21.38
5702,2020-04-10 17:44:29.093750,15.16
5703,2020-04-10 17:44:29.109375,8.35
5704,2020-04-10 17:44:29.125000,1.8
5705,2020-04-10 17:44:29.140625,-3.76
5706,2020-04-10 17:44:29.156250,-8.11
5707,2020-04-10 17:44:29.171875,-11.65
5708,2020-04-10 17:44:29.187500,-15.12
5709,2020-04-10 17:44:29.203125,-19.25
5710,2020-04-10 17:44:29.218750,-24.32
5711,2020-04-10 17:44:29.234375,-30.04
5712,2020-04-10 17:44:29.250000,-35.67
5713,2020-04-10 17:44:29.265625,-40.42
5714,2020-04-10 17:44:29.281250,-43.84
5715,2020-04-10 17:44:29.296875,-46.09
5716,2020-04-10 17:44:29.312500,-47.92
5717,2020-04-10 17:44:29.328125,-50.41
5718,2020-04-10 17:44:29.343750,-54.56
5719,2020-04-10 17:44:29.359375,-60.95
5720,2020-04-10 17:44:29.375000,-69.33
5721,2020-04-10 17:44:29.390625,-78.43
5722,2020-04-10 17:44:29.406250,-86.13
5723,2020-04-10 17:44:29.421875,-89.84
5724,2020-04-10 17:44:29.437500,-87.27
5725,2020-04-10 17:44:29.453125,-77.16
5726,2020-04-10 17:44:29.468750,-59.82
5727,2020-04-10 17:44:29.484375,-37.1
5728,2020-04-10 17:44:29.500000,-11.93
5729,2020-04-10 17:44:29.515625,12.51
5730,2020-04-10 17:44:29.531250,33.61
5731,2020-04-10 17:44:29.546875,49.8
5732,2020-04-10 17:44:29.562500,60.56
5733,2020-04-10 17:44:29.578125,66.19
5734,2020-04-10 17:44:29.593750,67.41
5735,2020-04-10 17:44:29.609375,65.13
5736,2020-04-10 17:44:29.625000,60.32
5737,2020-04-10 17:44:29.640625,54.08
5738,2020-04-10 17:44:29.656250,47.59
5739,2020-04-10 17:44:29.671875,41.99
5740,2020-04-10 17:44:29.687500,38.17
5741,2020-04-10 17:44:29.703125,36.58
5742,2020-04-10 17:44:29.718750,37.1
5743,2020-04-10 17:44:29.734375,39.15
5744,2020-04-10 17:44:29.750000,41.83
5745,2020-04-10 17:44:29.765625,44.3
5746,2020-04-10 17:44:29.781250,45.84
5747,2020-04-10 17:44:29.796875,46.02
5748,2020-04-10 17:44:29.812500,44.64
5749,2020-04-10 17:44:29.828125,41.74
5750,2020-04-10 17:44:29.843750,37.46
5751,2020-04-10 17:44:29.859375,32.13
5752,2020-04-10 17:44:29.875000,26.16
5753,2020-04-10 17:44:29.890625,19.96
5754,2020-04-10 17:44:29.906250,13.85
5755,2020-04-10 17:44:29.921875,7.89
5756,2020-04-10 17:44:29.937500,1.93
5757,2020-04-10 17:44:29.953125,-4.26
5758,2020-04-10 17:44:29.968750,-10.72
5759,2020-04-10 17:44:29.984375,-17.23
5760,2020-04-10 17:44:30.000000,-23.27
5761,2020-04-10 17:44:30.015625,-28.29
5762,2020-04-10 17:44:30.031250,-32.0
5763,2020-04-10 17:44:30.046875,-34.59
5764,2020-04-10 17:44:30.062500,-36.67
5765,2020-04-10 17:44:30.078125,-39.09
5766,2020-04-10 17:44:30.093750,-42.63
5767,2020-04-10 17:44:30.109375,-47.78
5768,2020-04-10 17:44:30.125000,-54.6
5769,2020-04-10 17:44:30.140625,-62.68
5770,2020-04-10 17:44:30.156250,-71.03
5771,2020-04-10 17:44:30.171875,-78.07
5772,2020-04-10 17:44:30.187500,-81.77
5773,2020-04-10 17:44:30.203125,-80.04
5774,2020-04-10 17:44:30.218750,-71.38
5775,2020-04-10 17:44:30.234375,-55.54
5776,2020-04-10 17:44:30.250000,-33.86
5777,2020-04-10 17:44:30.265625,-9.0
5778,2020-04-10 17:44:30.281250,15.72
5779,2020-04-10 17:44:30.296875,37.34
5780,2020-04-10 17:44:30.312500,53.91
5781,2020-04-10 17:44:30.328125,64.82
5782,2020-04-10 17:44:30.343750,70.5
5783,2020-04-10 17:44:30.359375,71.95
5784,2020-04-10 17:44:30.375000,70.25
5785,2020-04-10 17:44:30.390625,66.37
5786,2020-04-10 17:44:30.406250,61.16
5787,2020-04-10 17:44:30.421875,55.45
5788,2020-04-10 17:44:30.437500,50.12
5789,2020-04-10 17:44:30.453125,45.94
5790,2020-04-10 17:44:30.468750,43.44
5791,2020-04-10 17:44:30.484375,42.78
5792,2020-04-10 17:44:30.500000,43.62
5793,2020-04-10 17:44:30.515625,45.35
5794,2020-04-10 17:44:30.531250,47.2
5795,2020-04-10 17:44:30.546875,48.49
5796,2020-04-10 17:44:30.562500,48.66
5797,2020-04-10 17:44:30.578125,47.42
5798,2020-04-10 17:44:30.593750,44.67
5799,2020-04-10 17:44:30.609375,40.48
5800,2020-04-10 17:44:30.625000,35.15
5801,2020-04-10 17:44:30.640625,29.07
5802,2020-04-10 17:44:30.656250,22.74
5803,2020-04-10 17:44:30.671875,16.6
5804,2020-04-10 17:44:30.687500,10.85
5805,2020-04-10 17:44:30.703125,5.47
5806,2020-04-10 17:44:30.718750,0.18
5807,2020-04-10 17:44:30.734375,-5.32
5808,2020-04-10 17:44:30.750000,-11.21
5809,2020-04-10 17:44:30.765625,-17.37
5810,2020-04-10 17:44:30.781250,-23.47
5811,2020-04-10 17:44:30.796875,-29.11
5812,2020-04-10 17:44:30.812500,-33.95
5813,2020-04-10 17:44:30.828125,-37.97
5814,2020-04-10 17:44:30.843750,-41.37
5815,2020-04-10 17:44:30.859375,-44.53
5816,2020-04-10 17:44:30.875000,-47.93
5817,2020-04-10 17:44:30.890625,-52.07
5818,2020-04-10 17:44:30.906250,-57.42
5819,2020-04-10 17:44:30.921875,-64.25
5820,2020-04-10 17:44:30.937500,-72.31
5821,2020-04-10 17:44:30.953125,-80.44
5822,2020-04-10 17:44:30.968750,-86.58
5823,2020-04-10 17:44:30.984375,-88.05
5824,2020-04-10 17:44:31.000000,-82.52
5825,2020-04-10 17:44:31.015625,-68.88
5826,2020-04-10 17:44:31.031250,-47.95
5827,2020-04-10 17:44:31.046875,-22.43
5828,2020-04-10 17:44:31.062500,3.9
5829,2020-04-10 17:44:31.078125,27.4
5830,2020-04-10 17:44:31.093750,45.57
5831,2020-04-10 17:44:31.109375,57.52
5832,2020-04-10 17:44:31.125000,63.81
5833,2020-04-10 17:44:31.140625,65.72
5834,2020-04-10 17:44:31.156250,64.57
5835,2020-04-10 17:44:31.171875,61.32
